__v,_id,ham,symbol,unicode
0,620275c703a2df5bb689996d,hamflathand hamthumboutmod hamextfingerur hampalmul hamshouldertop hamlrat,there,e001 e00c e021 e03f e050 e059
0,620275c703a2df5bb689996e,hamfinger2 hamextfingerl hampalml hamlips hamtouch hammoved hamswinging,thermometer,e002 e026 e03e e04a e0d1 e084 e0a6
0,620275c703a2df5bb689996f,hamparbegin hamfinger2345 hamfingerbendmod hamthumboutmod hamplus hamfinger2345 hamfingerbendmod hamthumboutmod hamparend hamparbegin hamextfingerl hambetween hamextfingero hampalmd hamplus hamextfingero hampalmu hamparend hamparbegin hamshoulders hamclose hamplus hamstomach hamclose hamparend hamswinging,thermos,e0e2 e005 e011 e00c e0e7 e005 e011 e00c e0e3 e0e2 e026 e0e6 e029 e03c e0e7 e029 e038 e0e3 e0e2 e051 e0d0 e0e7 e053 e0d0 e0e3 e0a6
0,620275c703a2df5bb6899970,hamparbegin hamflathand hamfingerbendmod hamplus hamflathand hamfingerbendmod hamparend hamparbegin hamextfingero hamplus hamextfingerr hamparend hamparbegin hampalmd hamplus hampalmr hamparend hamparbegin hamthumbside hamplus hammiddlefinger hamfingerpad hamparend hamclose hamstirccw,thermus,e0e2 e001 e011 e0e7 e001 e011 e0e3 e0e2 e029 e0e7 e022 e0e3 e0e2 e03c e0e7 e03a e0e3 e0e2 e069 e0e7 e072 e077 e0e3 e0d0 e0a9
0,620275c703a2df5bb6899971,hamflathand hamextfingero hambetween hamextfingerd hampalmu hamchest hamarmextended hamcircled hamlargemod,these,e001 e029 e0e6 e024 e038 e052 e0d4 e094 e0c7
0,620275c703a2df5bb6899972,hamfinger2 hamthumbacrossmod hamextfingerur hampalmul hamhead hamlrat hamnomotion hamcircleo hamrepeatfromstartseveral,they,e002 e00d e021 e03f e040 e059 e0af e092 e0d9
0,620275c703a2df5bb6899973,hamflathand hamextfingero hambetween hamextfingerdo hampalmu hamstomach hamlrat hammover hamzigzag,things,e001 e029 e0e6 e030 e038 e053 e059 e082 e0be
0,620275c703a2df5bb6899974,hamfinger2 hamthumbacrossmod hamextfingerul hampalmul hamear hamtouch hamnomotion,think,e002 e00d e027 e03f e047 e0d1 e0af
0,620275c703a2df5bb6899975,hamfinger2345 hamthumb hamfingerhookmod hamextfingeril hampalml hamneck hamclose hammovei hammoved hammoveu hammoved,thirsty,e005 e070 e012 e02b e03e e04f e0d0 e08c e084 e080 e084
0,620275c703a2df5bb6899976,hamfinger2345 hamthumbacrossmod hampinky hamfingerhookmod hamextfingeru hampalmu hamchest hamclose hamswinging hamrepeatfromstart,thirteen,e005 e00d e074 e012 e020 e038 e052 e0d0 e0a6 e0d8
0,620275c703a2df5bb6899977,hamfist hamextfingero hampalml hamstomach hamplus hamflathand hamextfingerdo hambetween hamextfingero hampalml hamstomach,this,e000 e029 e03e e053 e0e7 e001 e030 e0e6 e029 e03e e053
0,620275c703a2df5bb6899978,hamparbegin hamfinger2 hamplus hamflathand hamparend hamparbegin hamextfingerl hamplus hamextfingero hamparend hamparbegin hampalml hamplus hampalmd hamparend hamparbegin hamhandback hamplus hamindexfinger hamfingertip hamparend hammoved hamtouch hamrepeatfromstart,thorn,e0e2 e002 e0e7 e001 e0e3 e0e2 e026 e0e7 e029 e0e3 e0e2 e03e e0e7 e03c e0e3 e0e2 e068 e0e7 e071 e075 e0e3 e084 e0d1 e0d8
0,620275c703a2df5bb6899979,hamflathand hamextfingero hambetween hamextfingerl hampalmu hamchest hamparbegin hammover hamlargemod hamarcr hamreplace hamflathand hamextfingero hambetween hamextfingerr hampalmu hamparend,those,e001 e029 e0e6 e026 e038 e052 e0e2 e082 e0c7 e0bb e0aa e001 e029 e0e6 e022 e038 e0e3
0,620275c703a2df5bb689997a,hamsymmlr hampinch12 hamextfingeruo hampalmd hamchest hamclose hammover,thread,e0e9 e006 e031 e03c e052 e0d0 e082
0,620275c703a2df5bb689997b,hamfinger2345 hamthumbacrossmod hampinky hamfingerhookmod hamextfingeru hampalmd hamchest hamclose hammoveo,3,e005 e00d e074 e012 e020 e03c e052 e0d0 e089
0,620275c703a2df5bb689997c,hamfinger2345 hamthumbacrossmod hampinky hamfingerhookmod hamextfingeru hampalmu hamchest hamclose hamparbegin hamreplace hamextfingerl hampalmd hamunderchin hamtouch hamparend,three hundred,e005 e00d e074 e012 e020 e038 e052 e0d0 e0e2 e0aa e026 e03c e04e e0d1 e0e3
0,620275c703a2df5bb689997d,hamfinger2345 hamthumbacrossmod hampinky hamfingerhookmod hamextfingeru hampalml hamchest hamclose hamparbegin hamreplace hampalmu hamrepeatfromstart hamparend,three o clock,e005 e00d e074 e012 e020 e03e e052 e0d0 e0e2 e0aa e038 e0d8 e0e3
0,620275c703a2df5bb689997e,hamsymmpar hampinchall hamextfingeri hambetween hamextfingeru hampalmd hamshoulders hamarmextended hamparbegin hammovei hamarcd hamreplace hamfinger2345 hamthumboutmod hamextfingeru hampalmu hamparend,throw,e0e8 e007 e02c e0e6 e020 e03c e051 e0d4 e0e2 e08c e0bc e0aa e005 e00c e020 e038 e0e3
0,620275c703a2df5bb689997f,hamfinger2 hamthumboutmod hampinky hamextfingeru hampalmdl hamchest,thumb-little-finger,e002 e00c e074 e020 e03d e052
0,620275c703a2df5bb6899980,hamfist hamthumboutmod hamextfingerl hampalml hamchest hamclose,thumb,e000 e00c e026 e03e e052 e0d0
0,620275c703a2df5bb6899981,hamsymmlr hamfist hamthumboutmod hamextfingero hampalml hamchest hamclose hammovedo,thumb up,e0e9 e000 e00c e029 e03e e052 e0d0 e090
0,620275c703a2df5bb6899982,hamparbegin hamfinger2 hamplus hamflathand hamthumboutmod hamparend hamparbegin hamextfingerol hampalmdl hamplus hamextfingeror hampalmu hamparend hamtouch hamstomach hammovel hamsmallmod hamparbegin hamreplace hamflathand hamthumboutmod hamextfingero hampalmd hammover hamarcu hamslow hamparend hamtouch,thursday,e0e2 e002 e0e7 e001 e00c e0e3 e0e2 e028 e03d e0e7 e02a e038 e0e3 e0d1 e053 e086 e0c6 e0e2 e0aa e001 e00c e029 e03c e082 e0ba e0c9 e0e3 e0d1
0,620275c703a2df5bb6899983,hamfinger23spread hamthumbacrossmod hamextfingero hampalmu hamchest hamclose hammoveo hamsmallmod hamrepeatfromstartseveral,ticket,e004 e00d e029 e038 e052 e0d0 e089 e0c6 e0d9
0,620275c703a2df5bb6899984,hamsymmlr hamfist hamextfingerl hampalml hamchest hamclose hamcircleo hamsmallmod hamreplace hamextfingero hammoveo,tie,e0e9 e000 e026 e03e e052 e0d0 e092 e0c6 e0aa e029 e089
0,620275c703a2df5bb6899985,hamparbegin hamfinger2345 hamfingerbendmod hamplus hamfinger2345 hamfingerbendmod hamparend hamparbegin hamextfingerd hamplus hamextfingeru hamparend hamparbegin hampalmd hamplus hampalmu hamparend hamparbegin hammiddlefinger hamfingertip hamplus hammiddlefinger hamfingertip hamparend hamclose hammoved hamsmallmod,tiffin box,e0e2 e005 e011 e0e7 e005 e011 e0e3 e0e2 e024 e0e7 e020 e0e3 e0e2 e03c e0e7 e038 e0e3 e0e2 e072 e075 e0e7 e072 e075 e0e3 e0d0 e084 e0c6
0,620275c703a2df5bb6899986,hamsymmlr hamfist hamextfingeru hampalml hamchest hammover hammovel,tight,e0e9 e000 e020 e03e e052 e082 e086
0,620275c703a2df5bb6899987,hamparbegin hamfinger2 hamplus hamfinger2 hamparend hamparbegin hamextfingero hamplus hamextfingeru hamparend hamparbegin hampalml hamplus hampalmu hamparend hamparbegin hamindexfinger hamfingermidjoint hamplus hamindexfinger hamfingermidjoint hamparend hamtouch hamreplace hamextfingerl hamtouch,tighten,e0e2 e002 e0e7 e002 e0e3 e0e2 e029 e0e7 e020 e0e3 e0e2 e03e e0e7 e038 e0e3 e0e2 e071 e078 e0e7 e071 e078 e0e3 e0d1 e0aa e026 e0d1
0,620275c703a2df5bb6899988,hamparbegin hamfinger2 hamthumbacrossmod hamfingerbendmod hamplus hamfist hamparend hamparbegin hamextfingerl hampalmd hamplus hamextfingero hampalmd hamparend hamparbegin hamshoulders hamplus hamchest hamparend hammoved hamparbegin hamwristback hamhandback hamplus hamindexfinger hamfingertip hamparend hamtouch hamseqbegin hammoveu hamsmallmod hammoved hamsmallmod hamseqend hamrepeatfromstart,time,e0e2 e002 e00d e011 e0e7 e000 e0e3 e0e2 e026 e03c e0e7 e029 e03c e0e3 e0e2 e051 e0e7 e052 e0e3 e084 e0e2 e064 e068 e0e7 e071 e075 e0e3 e0d1 e0e0 e080 e0c6 e084 e0c6 e0e1 e0d8
0,620275c703a2df5bb6899989,hamcee12 hamextfingeru hampalmdl hamchest hamclose,tippi,e009 e020 e03d e052 e0d0
0,620275c703a2df5bb689998a,hamparbegin hamfinger2 hamthumbacrossmod hamplus hamfinger2 hamthumbacrossmod hamparend hamparbegin hamextfingerul hampalmdl hamplus hamextfingero hampalmdr hamparend hamparbegin hamindexfinger hamfingermidjoint hamplus hamindexfinger hamfingertip hamparend hamtouch hamchest hamclose hamplus hampinchall hamextfingeru hampalml hamchest,to,e0e2 e002 e00d e0e7 e002 e00d e0e3 e0e2 e027 e03d e0e7 e029 e03b e0e3 e0e2 e071 e078 e0e7 e071 e075 e0e3 e0d1 e052 e0d0 e0e7 e007 e020 e03e e052
0,620275c703a2df5bb689998b,hamfinger2 hamextfingerd hampalmd hamchest hamclose hammoved hamfast hamrepeatfromstart,today,e002 e024 e03c e052 e0d0 e084 e0c8 e0d8
0,620275c703a2df5bb689998c,hamsymmlr hamfinger2 hamthumbacrossmod hamextfingeru hampalmd hamparbegin hamthumb hamfingerside hamplus hamthumb hamfingerside hamparend hamtouch hamchest hammoveo,together,e0e9 e002 e00d e020 e03c e0e2 e070 e07a e0e7 e070 e07a e0e3 e0d1 e052 e089
0,620275c703a2df5bb689998d,hamfinger2 hamfingerbendmod hamextfingeru hampalml hamteeth hamclose hammoveo,told,e002 e011 e020 e03e e04c e0d0 e089
0,620275c703a2df5bb689998e,hamfinger2345 hamthumboutmod hamfingerbendmod hamextfingeru hampalml hamlips hammoved hamchest hamclose hamswinging,tomato,e005 e00c e011 e020 e03e e04a e084 e052 e0d0 e0a6
0,620275c703a2df5bb689998f,hamfinger2 hamextfingerl hampalmd hammoveu hammovei hamsmallmod hamparbegin hammoveo hamarcu hamreplace hamextfingerl hampalmu hamparend,tomorrow,e002 e026 e03c e080 e08c e0c6 e0e2 e089 e0ba e0aa e026 e038 e0e3
0,620275c703a2df5bb6899990,hamparbegin hamfinger2 hamplus hamflathand hamparend hamparbegin hamextfingerl hamplus hamextfingero hamparend hamparbegin hampalmd hamplus hampalmr hamparend hamparbegin hamhandback hamplus hamindexfinger hamfingertip hamparend hamtouch hamstircw,tools,e0e2 e002 e0e7 e001 e0e3 e0e2 e026 e0e7 e029 e0e3 e0e2 e03c e0e7 e03a e0e3 e0e2 e068 e0e7 e071 e075 e0e3 e0d1 e0a8
0,620275c703a2df5bb6899991,hamparbegin hamflathand hamplus hamflathand hamparend hamparbegin hamextfingero hamplus hamextfingero hamparend hamparbegin hampalmd hamplus hampalmd hamparend hamparbegin hamhandback hamplus hampalm hamparend hammoved hamtouch,touch,e0e2 e001 e0e7 e001 e0e3 e0e2 e029 e0e7 e029 e0e3 e0e2 e03c e0e7 e03c e0e3 e0e2 e068 e0e7 e067 e0e3 e084 e0d1
0,620275c703a2df5bb6899992,hamflathand hamextfingerl hampalml hamchest hamclose hamreplace hamextfingero hambetween hamextfingeror,toward,e001 e026 e03e e052 e0d0 e0aa e029 e0e6 e02a
0,620275c703a2df5bb6899993,hamsymmlr hamparbegin hamfinger2 hamplus hamfinger2 hamparend hamparbegin hamextfingerul hamplus hamextfingerur hamparend hamparbegin hampalmd hamplus hampalmd hamparend hamparbegin hamindexfinger hamfingerbase hamplus hamindexfinger hamfingertip hamparend hamtouch hamchest hamclose,town,e0e9 e0e2 e002 e0e7 e002 e0e3 e0e2 e027 e0e7 e021 e0e3 e0e2 e03c e0e7 e03c e0e3 e0e2 e071 e079 e0e7 e071 e075 e0e3 e0d1 e052 e0d0
0,620275c703a2df5bb6899994,hamflathand hamfingerstraightmod hamextfingerul hampalmdl hamchest hamtouch,to me,e001 e010 e027 e03d e052 e0d1
0,620275c703a2df5bb6899995,hamsymmlr hamparbegin hamflathand hamplus hamflathand hamparend hamparbegin hamextfingero hamplus hamextfingero hamparend hamparbegin hampalml hamplus hampalmr hamparend hamchest hamclose hammoveo hamrepeatfromstart hamreplace hamceeall hamextfingero hampalmd hammoveo hamlargemod,track,e0e9 e0e2 e001 e0e7 e001 e0e3 e0e2 e029 e0e7 e029 e0e3 e0e2 e03e e0e7 e03a e0e3 e052 e0d0 e089 e0d8 e0aa e00a e029 e03c e089 e0c7
0,620275c703a2df5bb6899996,hamparbegin hamfinger23spread hamplus hamfinger23spread hamparend hamparbegin hamextfingero hamplus hamextfingero hamparend hamparbegin hampalml hamplus hampalmr hamparend hamchest hamclose hammover hamwavy hamsmallmod,trade-equipment,e0e2 e004 e0e7 e004 e0e3 e0e2 e029 e0e7 e029 e0e3 e0e2 e03e e0e7 e03a e0e3 e052 e0d0 e082 e0bd e0c6
0,620275c703a2df5bb6899997,hamparbegin hamflathand hamplus hamflathand hamparend hamparbegin hamextfingero hamplus hamextfingero hamparend hamparbegin hampalml hamplus hampalmr hamparend hamchest hamlrat hamclose hammoveo hamarcu hamrepeatfromstart,train,e0e2 e001 e0e7 e001 e0e3 e0e2 e029 e0e7 e029 e0e3 e0e2 e03e e0e7 e03a e0e3 e052 e059 e0d0 e089 e0ba e0d8
0,620275c703a2df5bb6899998,hamsymmlr hamfist hamextfingero hampalmu hamchest hamclose hammoved hamarcr hamrepeatfromstart,transport,e0e9 e000 e029 e038 e052 e0d0 e084 e0bb e0d8
0,620275c703a2df5bb6899999,hamfinger2 hamthumbacrossmod hamextfingeruo hampalmd hamchest hamlrat hamclose hamcirclel hamrepeatfromstart,travel,e002 e00d e031 e03c e052 e059 e0d0 e096 e0d8
0,620275c703a2df5bb689999a,hamsymmlr hamcee12 hamextfingerol hampalml hamchest hamseqbegin hammoveu hamseqend hamreplace hamextfingerol hampalml hamseqbegin hammoveu hamarcr hamforehead hamseqend,tree,e0e9 e009 e028 e03e e052 e0e0 e080 e0e1 e0aa e028 e03e e0e0 e080 e0bb e042 e0e1
0,620275c703a2df5bb689999b,hamsymmlr hamparbegin hamflathand hamfingerstraightmod hamplus hamflathand hamfingerstraightmod hamparend hamparbegin hamextfingerl hamplus hamextfingerr hamparend hamparbegin hampalmd hamplus hampalmu hamparend hamparbegin hampalm hamplus hampalm hamparend hamclose hammoveo,trophy,e0e9 e0e2 e001 e010 e0e7 e001 e010 e0e3 e0e2 e026 e0e7 e022 e0e3 e0e2 e03c e0e7 e038 e0e3 e0e2 e067 e0e7 e067 e0e3 e0d0 e089
0,620275c703a2df5bb689999c,hamsymmpar hamlargemod hamfingerstraightmod hamalternatingmotion hamparbegin hamfinger2 hamplus hamflathand hamparend hamparbegin hamextfingerul hampalml hamplus hamextfingero hampalmur hamparend hamparbegin hampalm hamplus hamindexfinger hamfingertip hamparend hamtouch hamshoulders hamclose hamnomotion hamreplace hamfist hamthumbacrossmod hamextfingero hampalmu hamseqbegin hammoveu hammoved hamseqend hamrepeatfromstart,truck,e0e8 e0c7 e010 e0dd e0e2 e002 e0e7 e001 e0e3 e0e2 e027 e03e e0e7 e029 e039 e0e3 e0e2 e067 e0e7 e071 e075 e0e3 e0d1 e051 e0d0 e0af e0aa e000 e00d e029 e038 e0e0 e080 e084 e0e1 e0d8
0,620275c703a2df5bb689999d,hamfinger2 hamthumbacrossmod hamextfingeru hampalmu hamlips hamparbegin hammoveo hamlargemod hamreplace hampinch12open hamextfingeru hampalml hamshoulders hamparend,true,e002 e00d e020 e038 e04a e0e2 e089 e0c7 e0aa e008 e020 e03e e051 e0e3
0,620275c703a2df5bb689999e,hamfinger2 hamthumbacrossmod hamextfingeru hampalmu hamlips hamparbegin hammoveo hamlargemod hamreplace hampinch12open hamextfingeru hampalml hamshoulders hamparend,truth,e002 e00d e020 e038 e04a e0e2 e089 e0c7 e0aa e008 e020 e03e e051 e0e3
0,620275c703a2df5bb689999f,hamparbegin hamfist hamplus hamflathand hamparend hamparbegin hamextfingerol hampalml hamplus hamextfingeror hampalmu hamparend hamparbegin hampalm hamplus hampinkyside hamparend hamtouch hamchest hamseqbegin hammoveor hammoveil hamseqend hamrepeatfromstart,try,e0e2 e000 e0e7 e001 e0e3 e0e2 e028 e03e e0e7 e02a e038 e0e3 e0e2 e067 e0e7 e06a e0e3 e0d1 e052 e0e0 e08a e08b e0e1 e0d8
0,620275c703a2df5bb68999a0,hamparbegin hamfist hamplus hamflathand hamparend hamparbegin hamextfingerol hampalml hamplus hamextfingeror hampalmu hamparend hamparbegin hampalm hamplus hampinkyside hamparend hamtouch hamchest hamseqbegin hammoveor hammoveil hamseqend hamrepeatfromstart,trying,e0e2 e000 e0e7 e001 e0e3 e0e2 e028 e03e e0e7 e02a e038 e0e3 e0e2 e067 e0e7 e06a e0e3 e0d1 e052 e0e0 e08a e08b e0e1 e0d8
0,620275c703a2df5bb68999a1,hamsymmlr hamflathand hamextfingero hampalml hamchest hamlrbeside hammovel hamreplace hampalmu hamtouch,tub,e0e9 e001 e029 e03e e052 e058 e086 e0aa e038 e0d1
0,620275c703a2df5bb68999a2,hamparbegin hamfinger2 hamthumbacrossmod hampinky hamfingerhookmod hamplus hamflathand hamthumboutmod hamparend hamparbegin hamextfingerol hampalmdl hamplus hamextfingeror hampalmur hambetween hampalmu hamparend hamtouch hamstomach hammover hamsmallmod hamrepeatfromstart,tuesday,e0e2 e002 e00d e074 e012 e0e7 e001 e00c e0e3 e0e2 e028 e03d e0e7 e02a e039 e0e6 e038 e0e3 e0d1 e053 e082 e0c6 e0d8
0,620275c703a2df5bb68999a3,hamflathand hamextfingero hampalml hamchest hamlrat hamreplace hamextfingerl,turn,e001 e029 e03e e052 e059 e0aa e026
0,620275c703a2df5bb68999a4,hamflathand hamextfingerr hampalml hamchest hamlrat hamnomotion hamreplace hamflathand hamfingerbendmod hamextfingerr hampalml hamparbegin hammovel hamlargemod hamarcr hamlargemod hamreplace hamflathand hamextfingerl hampalml hamlrat hamchest hamparend,turned,e001 e022 e03e e052 e059 e0af e0aa e001 e011 e022 e03e e0e2 e086 e0c7 e0bb e0c7 e0aa e001 e026 e03e e059 e052 e0e3
0,620275c703a2df5bb68999a5,hamsymmlr hamfinger2 hamextfingero hampalml hamchest hamclose hammoved hamarcr,turnip,e0e9 e002 e029 e03e e052 e0d0 e084 e0bb
0,620275c703a2df5bb68999a6,hamparbegin hamfinger2345 hamthumboutmod hamfingerbendmod hamplus hamflathand hamparend hamparbegin hamextfingerl hampalmd hamplus hamextfingero hampalmr hamparend hamparbegin hamfingerside hamthumb hamplus hampalm hamparend hamtouch hamparbegin hamnomotion hamreplace hamextfingerl hampalmd hamparend,turn left,e0e2 e005 e00c e011 e0e7 e001 e0e3 e0e2 e026 e03c e0e7 e029 e03a e0e3 e0e2 e07a e070 e0e7 e067 e0e3 e0d1 e0e2 e0af e0aa e026 e03c e0e3
0,620275c703a2df5bb68999a7,hamparbegin hamfinger23spread hamthumbacrossmod hamplus hamfinger2 hamthumbacrossmod hamparend hamparbegin hamextfingeru hampalmd hamplus hamextfingerr hampalmd hamparend hamparbegin hamfingerpad hambetween hamfingermidjoint hamindexfinger hamplus hamfingertip hamindexfinger hamparend hamtouch hamreplace hamfinger23spread hamthumbacrossmod hambetween hamfinger23spread hamthumbacrossmod hammiddlefinger hamfingerstraightmod hamrepeatfromstart,tv,e0e2 e004 e00d e0e7 e002 e00d e0e3 e0e2 e020 e03c e0e7 e022 e03c e0e3 e0e2 e077 e0e6 e078 e071 e0e7 e075 e071 e0e3 e0d1 e0aa e004 e00d e0e6 e004 e00d e072 e010 e0d8
0,620275c703a2df5bb68999a8,hampinch12 hamfingerhookmod hamindexfinger hammiddlefinger hamextfingeruo hampalmd hamreplace hamfinger23spread hamthumbopenmod hamrepeatfromstart,twelve clock,e006 e012 e071 e072 e031 e03c e0aa e004 e00e e0d8
0,620275c703a2df5bb68999a9,hamfinger23spread hamthumbacrossmod hamextfingeru hampalmu hamchest hamclose hamparbegin hamreplace hampinchall hampalml hamparend,twenty,e004 e00d e020 e038 e052 e0d0 e0e2 e0aa e007 e03e e0e3
0,620275c703a2df5bb68999aa,hamfinger23spread hamthumbacrossmod hamextfingeru hampalmd hamchest hamclose,2,e004 e00d e020 e03c e052 e0d0
0,620275c703a2df5bb68999ab,hamfinger23spread hamthumbacrossmod hamextfingeru hampalmu hamchest hamclose hamparbegin hamreplace hamextfingerl hampalmd hamunderchin hamtouch hamparend,two hundred,e004 e00d e020 e038 e052 e0d0 e0e2 e0aa e026 e03c e04e e0d1 e0e3
0,620275c703a2df5bb68999ac,hamfinger23spread hamthumbacrossmod hamextfingeru hampalml hamchest hamclose hamparbegin hamreplace hampalmu hamrepeatfromstart hamparend,two o clock,e004 e00d e020 e03e e052 e0d0 e0e2 e0aa e038 e0d8 e0e3
0,620275c703a2df5bb68999ad,hamfinger23spread hamthumbacrossmod hamextfingeru hampalml hamchest hamclose hamparbegin hamreplace hampalmu hamrepeatfromstart hamparend,two o clock,e004 e00d e020 e03e e052 e0d0 e0e2 e0aa e038 e0d8 e0e3
0,620275c703a2df5bb68999ae,hamsymmlr hamflathand hamfingerstraightmod hamextfingero hampalmd hamchest hamclose hamnodding hammover hammovel,typewriter,e0e9 e001 e010 e029 e03c e052 e0d0 e0a5 e082 e086
0,620275c703a2df5bb68999af,hamsymmlr hamflathand hamfingerstraightmod hamextfingero hampalmd hamchest hamclose hamnodding,typist,e0e9 e001 e010 e029 e03c e052 e0d0 e0a5
0,620275c703a2df5bb68999b0,hamfinger2 hamthumbacrossmod hamextfingerl hampalmd hamstomach hamlrat hamclose,u,e002 e00d e026 e03c e053 e059 e0d0
0,620275c703a2df5bb68999b1,hamflathand hamthumbacrossmod hamindexfinger hamdoublebent hammiddlefinger hamdoublebent hamringfinger hamdoublebent hamextfingeru hampalmu hamlrbeside hamnose hamclose hamcirclei hamcirclei hamsmallmod hamclockdr hamclocku,ugly,e001 e00d e071 e013 e072 e013 e073 e013 e020 e038 e058 e045 e0d0 e093 e093 e0c6 e0b5 e0b0
0,620275c703a2df5bb68999b2,hamparbegin hamfist hamthumbacrossmod hamplus hamfist hamthumbacrossmod hamparend hamparbegin hamextfingero hamplus hamextfingero hamparend hamparbegin hampalml hamplus hampalmr hamparend hamparbegin hamindexfinger hamfingerside hamplus hampinkyside hamparend hamtouch hamchest hamclose hammoveu hamlargemod,umbrella,e0e2 e000 e00d e0e7 e000 e00d e0e3 e0e2 e029 e0e7 e029 e0e3 e0e2 e03e e0e7 e03a e0e3 e0e2 e071 e07a e0e7 e06a e0e3 e0d1 e052 e0d0 e080 e0c7
0,620275c703a2df5bb68999b3,hamfinger2 hamthumbacrossmod hamextfingerul hampalmdl hamlips hamlrat hamtouch hamnomotion hamplus hamcee12 hamextfingeru hampalml hamlips hamtouch hammoveo hamarcu,uncle,e002 e00d e027 e03d e04a e059 e0d1 e0af e0e7 e009 e020 e03e e04a e0d1 e089 e0ba
0,620275c703a2df5bb68999b4,hamparbegin hamflathand hamplus hamflathand hamparend hamparbegin hamextfingerdl hamplus hamextfingerr hamparend hamparbegin hampalml hamplus hampalmd hamparend hamchest hamclose hammovedl hamlargemod,under,e0e2 e001 e0e7 e001 e0e3 e0e2 e025 e0e7 e022 e0e3 e0e2 e03e e0e7 e03c e0e3 e052 e0d0 e085 e0c7
0,620275c703a2df5bb68999b5,hamfist hamthumboutmod hamextfingeru hampalml hamforehead hamlrat hamclose hamreplace hamfinger2 hamthumboutmod hamrepeatfromstart,understand,e000 e00c e020 e03e e042 e059 e0d0 e0aa e002 e00c e0d8
0,620275c703a2df5bb68999b6,hamsymmpar hamfinger2345 hamthumboutmod hamextfingeru hampalmu hamshoulders hamtouch hammoved hamstomach,uniform,e0e8 e005 e00c e020 e038 e051 e0d1 e084 e053
0,620275c703a2df5bb68999b7,hamcee12 hamextfingerur hampalmu hamshoulders hamlrat hamcircleo hamsmallmod,university,e009 e021 e038 e051 e059 e092 e0c6
0,620275c703a2df5bb68999b8,hamparbegin hamfinger2 hamplus hamfist hamparend hamparbegin hamextfingerl hamplus hamextfingero hamparend hamparbegin hampalmd hamplus hampalmd hamparend hamparbegin hamindexfinger hamfingertip hamplus hampalm hamparend hamtouch hamchest hamclose hammover hamlargemod,until,e0e2 e002 e0e7 e000 e0e3 e0e2 e026 e0e7 e029 e0e3 e0e2 e03c e0e7 e03c e0e3 e0e2 e071 e075 e0e7 e067 e0e3 e0d1 e052 e0d0 e082 e0c7
0,620275c703a2df5bb68999b9,hamfinger2 hamextfingeru hampalmu hamchest hammoveu,up,e002 e020 e038 e052 e080
0,620275c703a2df5bb68999ba,hamfinger2 hamthumbacrossmod hamextfingeruo hampalmu hamshoulders hamlrbeside hamclose hammovel hamwavy hamsmallmod hamlrat hamshoulders,urdu,e002 e00d e031 e038 e051 e058 e0d0 e086 e0bd e0c6 e059 e051
0,620275c703a2df5bb68999bb,hamfinger2345 hamthumbacrossmod hampinky hamdoublehooked hamextfingeru hampalmd hamshoulders hamlrat hamparbegin hammovel hamlargemod hamarcd hamreplace hamfist hamextfingeru hampalmu hamlrat hamshoulders hamparend,us,e005 e00d e074 e014 e020 e03c e051 e059 e0e2 e086 e0c7 e0bc e0aa e000 e020 e038 e059 e051 e0e3
0,620275c703a2df5bb68999bc,hamcee12 hamindexfinger hammiddlefinger hamextfingero hampalmu hamcircleu,use,e009 e071 e072 e029 e038 e095
0,620275c703a2df5bb68999bd,hamfinger23spread hamthumbacrossmod hamextfingerul hampalmd hamchest hamlrat hamclose,v,e004 e00d e027 e03c e052 e059 e0d0
0,620275c703a2df5bb68999be,hamfist hamextfingeru hampalml hamforehead hamlrat hamtouch hamreplace hampalmul,vadodara,e000 e020 e03e e042 e059 e0d1 e0aa e03f
0,620275c703a2df5bb68999bf,hamsymmpar hamlargemod hamfingerstraightmod hamalternatingmotion hamparbegin hamfinger23spread hamplus hamflathand hamparend hamparbegin hamextfingerl hamplus hamextfingero hamparend hamparbegin hampalmd hamplus hampalmu hamparend hamparbegin hampalm hamplus hamindexfinger hammiddlefinger hamfingernail hamparend hamtouch hamchest hamclose hamnomotion hamreplace hamfist hamthumbacrossmod hamextfingero hampalmu hamseqbegin hammoveu hammoved hamseqend hamrepeatfromstart,van,e0e8 e0c7 e010 e0dd e0e2 e004 e0e7 e001 e0e3 e0e2 e026 e0e7 e029 e0e3 e0e2 e03c e0e7 e038 e0e3 e0e2 e067 e0e7 e071 e072 e076 e0e3 e0d1 e052 e0d0 e0af e0aa e000 e00d e029 e038 e0e0 e080 e084 e0e1 e0d8
0,620275c703a2df5bb68999c0,hamsymmlr hampinch12open hamextfingeru hampalml hammoveu hamwavy hamsmallmod hamreplace hamfinger2345 hamthumboutmod hamextfingerul hampalmd hammoveu hamwavy hamsmallmod hamreplace hamflathand hamfingerstraightmod hamextfingeru hampalml hamhead hammover hamsmallmod,vapour,e0e9 e008 e020 e03e e080 e0bd e0c6 e0aa e005 e00c e027 e03c e080 e0bd e0c6 e0aa e001 e010 e020 e03e e040 e082 e0c6
